"page_id","phrase_id","source_lane","pageKind","relationship_id","source_kind","source_id","target_kind","target_id","relation_type","display_label","reason","sort_order","generated_relation_source_path","source_path","proposed_target_page_id","proposed_relation_type","proposed_display_label","proposed_reason","review_status","import_approval","approved_by","approved_at"
"viet-phrase-airport-3","airport-3","tier1","phrase","relation:2b97d28fe8727a87","phrase_page","viet-phrase-airport-3","phrase_page","viet-phrase-v500-airp-bord-arri-here-is-my-passport","see_also","Local tip","Authored Local tip row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-sim.json","","","","","not_started","","",""
"viet-phrase-airport-3","airport-3","tier1","phrase","relation:892cb53a5d839803","phrase_page","viet-phrase-airport-3","phrase_page","viet-phrase-airport-6","see_also","When to use it","Authored When to use it row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-sim.json","","","","","not_started","","",""
"viet-phrase-airport-3","airport-3","tier1","phrase","relation:fb03ae6ffe7f910a","phrase_page","viet-phrase-airport-3","phrase_page","viet-phrase-airport-1","see_also","Traveler insight","Authored Traveler insight row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-sim.json","","","","","not_started","","",""
"viet-phrase-airport-3","airport-3","tier1","phrase","relation:9665e5078668b5cc","phrase_page","viet-phrase-airport-3","phrase_page","viet-phrase-v500-airp-bord-arri-here-is-my-visa","see_also","When to use it","Authored When to use it row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-sim.json","","","","","not_started","","",""
"viet-phrase-airport-3","airport-3","tier1","phrase","relation:e455240b7feb1267","phrase_page","viet-phrase-airport-3","phrase_page","viet-phrase-airport-2","see_also","Traveler insight","Authored Traveler insight row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-sim.json","","","","","not_started","","",""
"viet-phrase-airport-3","airport-3","tier1","phrase","relation:061dfad8723afbd5","phrase_page","viet-phrase-airport-3","phrase_page","viet-phrase-airport-5","see_also","Traveler insight","Authored Traveler insight row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-sim.json","","","","","not_started","","",""
"viet-phrase-airport-3","airport-3","tier1","phrase","relation:80ad6f7394451da1","phrase_page","viet-phrase-airport-3","phrase_page","viet-phrase-v500-airp-bord-arri-where-is-the-atm","see_also","When to use it","Authored When to use it row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-sim.json","","","","","not_started","","",""
"viet-phrase-airport-3","airport-3","tier1","phrase","relation:9bd8cc664c83c6c5","phrase_page","viet-phrase-airport-3","phrase_page","viet-phrase-airport-7","next_step_after","Explore next","Fallback Explore next row from neighboring phrases in the same travel category.","4","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-sim.json","","","","","not_started","","",""
"viet-phrase-airport-3","airport-3","tier1","phrase","relation:f9a08fb6e777b581","phrase_page","viet-phrase-airport-3","phrase_page","viet-phrase-polite-1","next_step_after","Explore next","Fallback Explore next row from neighboring phrases in the same travel category.","8","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-sim.json","","","","","not_started","","",""
"viet-phrase-airport-3","airport-3","tier1","phrase","relation:76a6b982337282ef","phrase_page","viet-phrase-airport-3","phrase_page","viet-phrase-polite-2","next_step_after","Explore next","Fallback Explore next row from neighboring phrases in the same travel category.","9","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-sim.json","","","","","not_started","","",""
"viet-phrase-airport-4","airport-4","tier1","phrase","relation:132b15c93f3313d5","phrase_page","viet-phrase-airport-4","phrase_page","viet-phrase-price-9","next_step_after","Explore next","Fallback Explore next row from neighboring phrases in the same travel category.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/money-numbers-prices/money-find-atm.json","","","","","not_started","","",""
"viet-phrase-airport-4","airport-4","tier1","phrase","relation:233624df36b91467","phrase_page","viet-phrase-airport-4","phrase_page","viet-phrase-price-1","see_also","Traveler insight","Authored Traveler insight row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/money-numbers-prices/money-find-atm.json","","","","","not_started","","",""
"viet-phrase-airport-4","airport-4","tier1","phrase","relation:8cc5afbc9b3addc0","phrase_page","viet-phrase-airport-4","phrase_page","viet-phrase-price-7","see_also","Local tip","Authored Local tip row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/money-numbers-prices/money-find-atm.json","","","","","not_started","","",""
"viet-phrase-airport-4","airport-4","tier1","phrase","relation:997c2cd2fdf3e826","phrase_page","viet-phrase-airport-4","phrase_page","viet-phrase-price-4","see_also","When to use it","Authored When to use it row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/money-numbers-prices/money-find-atm.json","","","","","not_started","","",""
"viet-phrase-airport-4","airport-4","tier1","phrase","relation:4eca52b351ee91cd","phrase_page","viet-phrase-airport-4","phrase_page","viet-phrase-price-8","next_step_after","Explore next","Fallback Explore next row from neighboring phrases in the same travel category.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/money-numbers-prices/money-find-atm.json","","","","","not_started","","",""
"viet-phrase-airport-4","airport-4","tier1","phrase","relation:5f9a84827bac819d","phrase_page","viet-phrase-airport-4","phrase_page","viet-phrase-price-5","see_also","When to use it","Authored When to use it row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/money-numbers-prices/money-find-atm.json","","","","","not_started","","",""
"viet-phrase-airport-4","airport-4","tier1","phrase","relation:b55efcafd75afa4f","phrase_page","viet-phrase-airport-4","phrase_page","viet-phrase-v500-mone-numb-pric-the-atm-kept-my-card","see_also","Local tip","Authored Local tip row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/money-numbers-prices/money-find-atm.json","","","","","not_started","","",""
"viet-phrase-airport-4","airport-4","tier1","phrase","relation:da5b2b0b00e3a2a7","phrase_page","viet-phrase-airport-4","phrase_page","viet-phrase-price-2","see_also","Traveler insight","Authored Traveler insight row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/money-numbers-prices/money-find-atm.json","","","","","not_started","","",""
"viet-phrase-airport-4","airport-4","tier1","phrase","relation:1182ca67c28b6d0d","phrase_page","viet-phrase-airport-4","phrase_page","viet-phrase-price-3","see_also","Traveler insight","Authored Traveler insight row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/money-numbers-prices/money-find-atm.json","","","","","not_started","","",""
"viet-phrase-airport-4","airport-4","tier1","phrase","relation:452f3fc30d09117b","phrase_page","viet-phrase-airport-4","phrase_page","viet-phrase-price-6","see_also","When to use it","Authored When to use it row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/money-numbers-prices/money-find-atm.json","","","","","not_started","","",""
"viet-phrase-airport-4","airport-4","tier1","phrase","relation:6c14001c8dedb911","phrase_page","viet-phrase-airport-4","phrase_page","viet-phrase-money-premium-total-wrong","next_step_after","Explore next","Fallback Explore next row from neighboring phrases in the same travel category.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/money-numbers-prices/money-find-atm.json","","","","","not_started","","",""
"viet-phrase-airport-5","airport-5","tier1","phrase","relation:a3dfb8dc338b4c18","phrase_page","viet-phrase-airport-5","phrase_page","viet-phrase-airport-pickup-clearer","see_also","Natural variations","Authored Natural variations row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-pickup.json","","","","","not_started","","",""
"viet-phrase-airport-5","airport-5","tier1","phrase","relation:c8ef6e28255ec397","phrase_page","viet-phrase-airport-5","phrase_page","viet-phrase-v500-airp-bord-arri-here-is-my-passport","see_also","Local tip","Authored Local tip row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-pickup.json","","","","","not_started","","",""
"viet-phrase-airport-5","airport-5","tier1","phrase","relation:d436633c05dcd6b1","phrase_page","viet-phrase-airport-5","phrase_page","viet-phrase-airport-6","see_also","When to use it","Authored When to use it row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-pickup.json","","","","","not_started","","",""
"viet-phrase-airport-5","airport-5","tier1","phrase","relation:da891f0bfeaeb412","phrase_page","viet-phrase-airport-5","phrase_page","viet-phrase-airport-1","see_also","Traveler insight","Authored Traveler insight row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-pickup.json","","","","","not_started","","",""
"viet-phrase-airport-5","airport-5","tier1","phrase","relation:414bd05888f57a63","phrase_page","viet-phrase-airport-5","phrase_page","viet-phrase-airport-pickup-clearer","clearer_than","Natural choice","Same phrase cluster variant with role clearer.","1","native-ios/Resources/viet-phrase-catalog.json","content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-pickup.json","","","","","not_started","","",""
"viet-phrase-airport-5","airport-5","tier1","phrase","relation:791b9a20ae05b20c","phrase_page","viet-phrase-airport-5","phrase_page","viet-phrase-v500-airp-bord-arri-here-is-my-visa","see_also","When to use it","Authored When to use it row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-pickup.json","","","","","not_started","","",""
"viet-phrase-airport-5","airport-5","tier1","phrase","relation:ef78a069c38675e8","phrase_page","viet-phrase-airport-5","phrase_page","viet-phrase-airport-2","see_also","Traveler insight","Authored Traveler insight row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-pickup.json","","","","","not_started","","",""
"viet-phrase-airport-5","airport-5","tier1","phrase","relation:8210ffcd9beb3e34","phrase_page","viet-phrase-airport-5","phrase_page","viet-phrase-v500-airp-bord-arri-where-is-the-atm","see_also","When to use it","Authored When to use it row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-pickup.json","","","","","not_started","","",""
"viet-phrase-airport-5","airport-5","tier1","phrase","relation:e4de57152aaab4dd","phrase_page","viet-phrase-airport-5","phrase_page","viet-phrase-airport-3","see_also","Traveler insight","Authored Traveler insight row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-pickup.json","","","","","not_started","","",""
"viet-phrase-airport-5","airport-5","tier1","phrase","relation:ceee6fb7fc0ba123","phrase_page","viet-phrase-airport-5","phrase_page","viet-phrase-airport-7","next_step_after","Explore next","Fallback Explore next row from neighboring phrases in the same travel category.","3","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-pickup.json","","","","","not_started","","",""
"viet-phrase-airport-5","airport-5","tier1","phrase","relation:1d943dc9b469f32f","phrase_page","viet-phrase-airport-5","phrase_page","viet-phrase-polite-1","next_step_after","Explore next","Fallback Explore next row from neighboring phrases in the same travel category.","8","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-pickup.json","","","","","not_started","","",""
